seed,method,marginal_cov,mean_width,ece,cov_power,width_power,rmse_power,cov_water,width_water,rmse_water,cov_telecom,width_telecom,rmse_telecom
4,mondrian_cp,0.9734513274336283,0.9020519852638245,0.07345132743362827,0.96,0.8750441074371338,0.1806168109178543,0.9736842105263158,0.8802210092544556,0.2264115810394287,1.0,0.989250659942627,0.22543391585350037
4,chmp_mean,0.9734513274336283,0.8955800533294678,0.0893805309734513,0.96,0.8625070452690125,0.1806168109178543,0.9736842105263158,0.877588152885437,0.2264115810394287,1.0,0.989073634147644,0.22543391585350037
4,chmp_median,0.9734513274336283,0.8956879377365112,0.0893805309734513,0.96,0.8608693480491638,0.1806168109178543,0.9736842105263158,0.8800968527793884,0.2264115810394287,1.0,0.989023745059967,0.22543391585350037
4,chmp_median_floor,0.9734513274336283,0.8956879377365112,0.0893805309734513,0.96,0.8608693480491638,0.1806168109178543,0.9736842105263158,0.8800968527793884,0.2264115810394287,1.0,0.989023745059967,0.22543391585350037
5,mondrian_cp,0.8495575221238938,0.6503973007202148,0.06460176991150442,0.9,0.6177563667297363,0.20107370615005493,0.8421052631578947,0.721504807472229,0.2616717219352722,0.76,0.6075956225395203,0.2443627566099167
5,chmp_mean,0.8495575221238938,0.6412181854248047,0.06106194690265482,0.88,0.5893377065658569,0.20107370615005493,0.8421052631578947,0.7282509207725525,0.2616717219352722,0.8,0.6126894354820251,0.2443627566099167
5,chmp_median,0.8495575221238938,0.6418634653091431,0.0646017699115044,0.88,0.5890066623687744,0.20107370615005493,0.8421052631578947,0.7286399006843567,0.2616717219352722,0.8,0.6156769394874573,0.2443627566099167
5,chmp_median_floor,0.8495575221238938,0.6418634653091431,0.0646017699115044,0.88,0.5890066623687744,0.20107370615005493,0.8421052631578947,0.7286399006843567,0.2616717219352722,0.8,0.6156769394874573,0.2443627566099167
6,mondrian_cp,0.911504424778761,0.7056344747543335,0.04159292035398229,0.96,0.7302948832511902,0.20329274237155914,0.8947368421052632,0.6059905886650085,0.1949392408132553,0.84,0.8077729940414429,0.23853057622909546
6,chmp_mean,0.911504424778761,0.7020224928855896,0.07168141592920352,0.96,0.7200837135314941,0.20329274237155914,0.8947368421052632,0.6042299866676331,0.1949392408132553,0.84,0.8145448565483093,0.23853057622909546
6,chmp_median,0.911504424778761,0.699288547039032,0.05929203539823005,0.96,0.7199990749359131,0.20329274237155914,0.8947368421052632,0.598085343837738,0.1949392408132553,0.84,0.8116967082023621,0.23853057622909546
